,NSTG,ARWR,ACER,OMER,HIIQ,CLF,DDD,ICPT,AMRN,EXAS,PCRX,PTCT,INSY,FATE,TNDM,DRNA,ALDX,NERV,PRQR,BOOT,FRPT,NVTA,KALV,VKTX,TDOC,NVCR,RETA,TWLO,TCMD,TTD
655,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
656,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
657,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
658,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
659,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
661,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
662,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
664,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0
667,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
669,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
670,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
671,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
672,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
673,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0.0,0.0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
674,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
675,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
677,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
678,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
679,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
680,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
683,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
684,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
685,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0
686,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
687,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
688,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
689,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
690,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
693,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0
694,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0
696,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
698,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
699,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
700,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
701,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
702,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
703,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
704,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
705,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
706,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
707,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
709,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
710,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
711,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
713,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
714,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
715,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
718,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
719,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
720,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0
722,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
723,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
724,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
725,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
726,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
727,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
728,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
729,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0
730,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
731,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
733,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
734,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
736,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
737,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
738,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0
739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
740,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0
741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0
742,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
743,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
744,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
745,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
746,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
747,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
748,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
749,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
750,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
751,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
752,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
753,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
754,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
756,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
757,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
758,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
759,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
760,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
761,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
762,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
763,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
764,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
767,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
768,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
770,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,1.0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
771,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
772,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
773,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
774,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
775,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
778,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
779,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
780,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
781,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
783,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
784,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
785,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
786,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
787,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
788,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
789,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
790,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
791,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
792,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
793,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
794,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
795,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
796,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
797,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
798,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
799,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0
800,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
801,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
802,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
803,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
804,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
805,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
806,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
807,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
808,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,0.0,1.0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
809,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
810,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
811,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
812,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
813,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
814,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
815,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
816,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
817,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
818,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
