,PTCT,RETA,DRNA,ARWR,KALV,TNDM,INSY,VKTX,CLF,OMER,FATE,NVTA,NERV,AMRN,ACER,ALDX,PRQR,HIIQ,TWLO,BOOT,NSTG,ICPT,DDD,EXAS,TTD,FRPT,TDOC,PCRX,NVCR,TCMD
655,1.0,0,1,0.0,1,1,1,1,1.0,1.0,0,1,0,1,0.0,0,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,0,0
656,1.0,0,1,1.0,1,1,1,0,1.0,1.0,0,0,0,1,1.0,0,0,0.0,0,1,1.0,1.0,0.0,0.0,0,1,1,0.0,1,0
657,0.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
658,1.0,0,1,1.0,0,0,1,1,0.0,0.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
659,1.0,0,0,1.0,1,1,1,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
660,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
661,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,0.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
662,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,0.0,0,1,1,1.0,1,0
663,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,1,0
664,1.0,0,1,1.0,1,1,1,0,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
665,1.0,0,1,1.0,1,1,0,0,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
666,1.0,0,0,0.0,1,0,1,1,1.0,0.0,1,1,0,1,1.0,1,0,0.0,0,1,0.0,1.0,0.0,1.0,0,1,0,0.0,1,0
667,1.0,0,0,0.0,1,1,1,0,1.0,0.0,1,1,0,1,1.0,0,0,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,1,0
668,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
669,1.0,0,0,1.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
670,1.0,0,1,0.0,1,1,0,1,1.0,0.0,1,1,1,1,0.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,1,0
671,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
672,1.0,0,1,1.0,1,1,0,0,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
673,0.0,0,1,0.0,1,0,1,1,1.0,0.0,1,0,1,0,1.0,0,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
674,0.0,0,0,1.0,1,1,1,1,1.0,1.0,1,0,1,1,0.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,1,0
675,1.0,0,0,0.0,1,0,1,1,1.0,1.0,1,1,1,1,0.0,1,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
676,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
677,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
678,1.0,0,1,0.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
679,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
680,1.0,0,0,1.0,1,0,1,1,1.0,0.0,0,1,0,0,1.0,0,1,0.0,0,0,0.0,1.0,0.0,0.0,0,1,0,1.0,0,0
681,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,0,1,0,1.0,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
682,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
683,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,1,0
684,1.0,0,1,1.0,0,1,1,0,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
685,0.0,0,1,1.0,0,1,0,1,1.0,0.0,0,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,1,0.0,1,0
686,1.0,0,1,1.0,0,1,1,1,1.0,0.0,1,1,1,1,0.0,0,0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,1,0
687,1.0,0,1,1.0,1,0,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
688,1.0,0,0,1.0,1,1,1,1,1.0,0.0,1,1,1,0,1.0,0,1,1.0,0,1,1.0,0.0,0.0,1.0,0,0,1,1.0,1,0
689,1.0,0,1,1.0,1,1,1,0,1.0,0.0,1,1,1,1,1.0,0,0,0.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
690,0.0,0,1,1.0,1,0,0,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
691,1.0,0,1,1.0,0,1,1,0,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,1,1.0,1,0
692,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,0,1,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
693,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,0,1,1,1.0,1,1,0.0,0,1,1.0,0.0,0.0,1.0,0,1,1,1.0,1,0
694,1.0,0,1,1.0,1,1,1,1,0.0,1.0,1,1,1,1,1.0,0,1,0.0,0,1,1.0,0.0,0.0,1.0,0,1,1,1.0,0,0
695,1.0,0,1,1.0,1,0,1,0,1.0,0.0,0,0,0,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,0.0,0,1,1,0.0,1,0
696,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,0,0,1,1.0,1,1,1.0,0,0,0.0,1.0,1.0,1.0,0,1,0,1.0,1,0
697,0.0,0,0,1.0,1,1,1,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
698,0.0,0,0,0.0,1,1,1,0,0.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,1,0.0,1,0
699,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,0,0.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
700,1.0,0,1,1.0,1,1,0,0,0.0,0.0,0,1,1,0,1.0,1,0,0.0,0,0,0.0,0.0,1.0,1.0,0,1,0,0.0,1,0
701,1.0,0,1,1.0,1,0,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,1,0
702,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,1,0
703,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,0,0,0.0,1,1,0.0,0,1,1.0,0.0,1.0,1.0,0,1,0,1.0,1,0
704,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,0.0,1.0,0,1,0,1.0,1,0
705,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,1,1,1,1.0,0,0,1.0,0,1,0.0,0.0,1.0,1.0,0,1,1,1.0,0,0
706,1.0,0,1,0.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
707,1.0,0,1,1.0,1,1,1,0,0.0,1.0,1,1,1,1,1.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
708,0.0,0,0,1.0,1,1,1,0,1.0,1.0,1,0,0,1,1.0,0,1,1.0,0,1,1.0,0.0,1.0,0.0,0,1,0,0.0,1,0
709,1.0,0,0,1.0,0,1,1,1,1.0,1.0,1,1,0,0,1.0,1,0,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,1,0
710,1.0,0,0,0.0,0,1,1,1,1.0,1.0,1,0,0,0,0.0,0,1,0.0,0,1,1.0,0.0,1.0,0.0,0,1,1,1.0,0,0
711,1.0,0,1,0.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,0,1,1.0,0,1,1.0,0.0,1.0,0.0,0,1,1,1.0,1,0
712,0.0,0,1,0.0,0,1,1,0,1.0,0.0,0,0,1,0,0.0,1,0,1.0,0,0,0.0,1.0,0.0,1.0,0,1,1,1.0,0,0
713,1.0,0,1,0.0,1,1,0,0,1.0,1.0,1,0,1,1,0.0,1,1,1.0,0,0,1.0,0.0,1.0,0.0,0,1,1,0.0,1,0
714,0.0,0,1,1.0,1,1,1,0,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,0.0,0.0,1.0,0,1,1,0.0,1,0
715,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,0.0,0,1,1,1.0,1,0
716,1.0,0,1,1.0,1,1,1,0,1.0,1.0,0,1,1,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
717,1.0,0,1,1.0,1,1,0,0,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
718,1.0,0,1,0.0,1,1,1,0,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
719,0.0,0,1,0.0,1,0,0,0,1.0,1.0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,0.0,1.0,1.0,0,1,0,1.0,0,0
720,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,0.0,1,1,1.0,0,1,1.0,0.0,1.0,1.0,0,1,1,1.0,1,0
721,1.0,0,0,0.0,0,0,1,1,0.0,1.0,1,1,1,1,0.0,0,1,0.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,1,0
722,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,1,1,0,0.0,0,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
723,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,0,1,1.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
724,1.0,0,0,1.0,1,1,1,0,1.0,0.0,1,1,1,1,1.0,1,0,1.0,0,0,1.0,1.0,0.0,0.0,0,1,1,1.0,1,0
725,1.0,0,1,1.0,1,0,0,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,0.0,0.0,0.0,1.0,0,1,1,0.0,0,0
726,1.0,0,0,1.0,0,0,1,1,1.0,1.0,0,0,1,0,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,0,0.0,1,0
727,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,0,0,1,1.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,1,1.0,1,0
728,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,0.0,0.0,1.0,0,1,0,1.0,1,0
729,0.0,0,0,1.0,1,1,0,0,1.0,1.0,1,1,1,0,1.0,1,0,1.0,0,1,1.0,0.0,0.0,1.0,0,1,0,1.0,1,0
730,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
731,1.0,0,1,0.0,1,1,1,0,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,1,0
732,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
733,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,0,0,1,1.0,0,0,1.0,0,1,0.0,0.0,1.0,1.0,0,1,1,1.0,0,0
734,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,1,0
735,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,1,0
736,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,0,1.0,1,1,1.0,0,1,1.0,0.0,0.0,1.0,0,0,1,1.0,1,0
737,1.0,0,1,0.0,1,1,1,1,0.0,1.0,1,1,1,0,0.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
738,1.0,0,1,1.0,1,1,0,1,0.0,1.0,1,1,0,1,1.0,1,1,0.0,0,1,1.0,0.0,0.0,0.0,0,0,1,1.0,1,0
739,1.0,0,1,1.0,0,0,0,1,1.0,1.0,1,1,1,0,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
740,0.0,0,0,1.0,0,1,0,1,1.0,0.0,0,1,0,1,1.0,1,1,1.0,0,0,1.0,0.0,1.0,1.0,0,1,1,0.0,1,0
741,1.0,0,0,1.0,1,1,1,1,1.0,1.0,0,0,0,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,0.0,0,1,1,1.0,1,0
742,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,0.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,1,1.0,1,0
743,1.0,0,1,1.0,1,1,1,0,0.0,1.0,0,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,0,1.0,1,0
744,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
745,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,1,1.0,0,0
746,1.0,0,1,1.0,0,1,1,0,1.0,0.0,0,1,1,1,1.0,1,1,1.0,0,1,0.0,1.0,0.0,1.0,0,1,1,0.0,1,0
747,1.0,0,1,0.0,1,0,1,1,1.0,1.0,1,1,1,0,1.0,1,1,0.0,0,1,0.0,0.0,0.0,0.0,0,1,1,0.0,1,0
748,1.0,0,1,1.0,0,1,0,0,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,1.0,0,1,1,1.0,1,0
749,1.0,0,1,1.0,1,0,1,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,1,1,1.0,1,0
750,1.0,0,1,0.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
751,1.0,0,0,1.0,0,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,1,0.0,1.0,1.0,0.0,0,0,0,0.0,1,0
752,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0
753,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,1,0
754,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,0.0,1.0,1.0,1.0,0,0,0,0.0,0,0
755,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,0,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
756,1.0,0,1,1.0,1,0,0,1,1.0,1.0,0,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,1,1.0,0,0
757,1.0,0,0,1.0,1,0,0,1,0.0,0.0,0,0,1,0,1.0,0,0,1.0,0,0,1.0,0.0,1.0,1.0,0,1,0,1.0,0,0
758,0.0,0,0,1.0,1,0,0,1,0.0,0.0,0,0,1,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0
759,0.0,0,1,1.0,0,1,1,0,1.0,1.0,0,1,1,1,1.0,1,1,0.0,0,0,0.0,1.0,1.0,1.0,0,1,1,0.0,0,0
760,0.0,0,1,1.0,0,0,1,0,1.0,0.0,1,0,1,1,1.0,1,1,0.0,0,0,1.0,1.0,0.0,1.0,0,1,1,1.0,0,0
761,1.0,0,0,0.0,1,0,0,1,1.0,1.0,1,0,1,1,0.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,0,0
762,1.0,0,1,1.0,0,0,1,1,1.0,0.0,0,1,0,0,1.0,1,0,1.0,0,1,0.0,1.0,1.0,0.0,0,1,1,0.0,0,0
763,1.0,0,1,1.0,1,1,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,0,0
764,1.0,0,1,0.0,1,0,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
765,1.0,0,1,1.0,1,0,0,1,1.0,1.0,1,0,1,1,1.0,1,0,1.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
766,0.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,0.0,1.0,1.0,0,1,1,1.0,0,0
767,0.0,0,1,1.0,1,0,1,1,1.0,1.0,0,1,1,0,1.0,1,1,1.0,0,1,1.0,0.0,0.0,1.0,0,1,1,1.0,0,0
768,1.0,0,1,1.0,1,0,1,1,1.0,1.0,1,1,1,1,0.0,0,0,1.0,0,0,1.0,1.0,1.0,0.0,0,1,1,1.0,0,0
769,1.0,0,1,1.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
770,1.0,0,0,1.0,0,1,0,0,1.0,1.0,0,1,1,0,1.0,1,1,0.0,0,0,0.0,1.0,0.0,0.0,0,1,1,1.0,0,0
771,1.0,0,1,0.0,1,1,1,1,1.0,1.0,1,1,1,0,0.0,1,1,1.0,0,1,1.0,1.0,1.0,0.0,0,0,0,1.0,0,0
772,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
773,1.0,0,1,0.0,1,1,1,1,1.0,1.0,0,0,0,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
774,1.0,0,1,0.0,0,1,1,1,1.0,1.0,0,1,1,1,1.0,1,0,1.0,0,1,0.0,1.0,0.0,0.0,0,1,0,0.0,0,0
775,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
776,1.0,0,1,1.0,0,1,1,1,1.0,1.0,0,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
777,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
778,1.0,0,1,1.0,1,0,0,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
779,1.0,0,1,1.0,1,0,1,0,1.0,0.0,1,1,1,1,1.0,0,0,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
780,1.0,0,1,1.0,1,0,1,0,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,0,0
781,1.0,0,1,1.0,1,1,1,1,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
782,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
783,1.0,0,1,1.0,1,0,0,1,1.0,0.0,0,0,1,1,1.0,0,1,0.0,0,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0,0
784,0.0,0,1,1.0,1,0,1,0,1.0,1.0,1,1,0,0,1.0,1,1,1.0,0,0,0.0,1.0,0.0,0.0,0,1,0,1.0,0,0
785,0.0,0,0,1.0,1,0,1,0,1.0,1.0,1,1,1,1,1.0,1,1,0.0,0,0,1.0,0.0,0.0,0.0,0,1,0,1.0,0,0
786,1.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,1,1,0.0,1,1,1.0,0,1,0.0,1.0,1.0,1.0,0,1,1,1.0,0,0
787,1.0,0,0,0.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,0.0,0,1,1,1.0,0,0
788,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,0,1,0.0,1,0,1.0,0,1,1.0,0.0,1.0,1.0,0,0,1,1.0,0,0
789,1.0,0,1,0.0,1,1,1,0,1.0,1.0,1,1,1,1,1.0,1,0,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,1.0,0,0
790,1.0,0,0,1.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,0,0
791,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,0,1.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,1.0,0,0
792,0.0,0,1,0.0,1,1,1,1,1.0,1.0,1,1,0,1,0.0,1,0,0.0,0,1,1.0,1.0,1.0,0.0,0,0,0,1.0,0,0
793,1.0,0,1,1.0,1,1,1,0,1.0,0.0,1,1,1,1,1.0,1,1,1.0,0,1,1.0,0.0,1.0,0.0,0,0,0,1.0,0,0
794,1.0,0,0,1.0,1,1,0,1,1.0,1.0,0,1,1,1,1.0,0,1,0.0,0,1,0.0,1.0,1.0,1.0,0,1,0,1.0,0,0
795,1.0,0,0,1.0,1,1,0,1,1.0,1.0,1,1,0,1,1.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,1,1.0,0,0
796,1.0,0,1,0.0,1,1,1,1,1.0,1.0,1,1,0,1,0.0,1,1,0.0,0,1,1.0,1.0,0.0,1.0,0,1,1,0.0,0,0
797,1.0,0,1,1.0,1,1,1,1,0.0,1.0,1,1,1,1,0.0,1,1,0.0,0,1,1.0,1.0,1.0,1.0,0,0,1,1.0,0,0
798,0.0,0,0,0.0,1,0,0,1,1.0,1.0,1,0,1,1,1.0,1,0,0.0,0,1,1.0,0.0,1.0,0.0,0,1,1,1.0,0,0
799,0.0,0,1,1.0,1,1,1,1,1.0,1.0,1,1,0,1,1.0,1,1,1.0,0,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0,0
800,1.0,0,1,1.0,1,1,1,1,1.0,1.0,0,1,1,1,1.0,0,1,0.0,0,1,1.0,1.0,1.0,1.0,0,1,0,0.0,0,0
801,0.0,0,0,0.0,1,1,0,1,1.0,0.0,1,1,0,0,1.0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0,1,0,0.0,0,0
802,1.0,0,1,1.0,0,1,1,1,1.0,1.0,1,0,0,1,0.0,0,1,0.0,0,0,0.0,1.0,1.0,0.0,0,0,1,1.0,0,0
803,1.0,0,0,1.0,1,1,1,0,1.0,0.0,1,0,0,1,1.0,1,0,0.0,0,0,0.0,1.0,1.0,0.0,0,0,0,1.0,0,0
804,1.0,0,1,0.0,1,1,0,0,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,1.0,1.0,0.0,1.0,0,1,1,0.0,0,0
805,0.0,0,1,0.0,1,1,1,0,1.0,0.0,1,1,0,1,1.0,1,0,0.0,0,0,0.0,0.0,1.0,1.0,0,1,1,0.0,0,0
806,1.0,0,0,0.0,0,0,1,1,1.0,1.0,0,0,0,1,1.0,1,0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,1,1.0,0,0
807,1.0,0,0,0.0,1,1,1,1,1.0,0.0,1,1,1,0,1.0,1,1,0.0,0,1,1.0,1.0,0.0,0.0,0,1,1,0.0,0,0
808,1.0,0,1,1.0,1,1,1,0,1.0,1.0,0,1,0,1,1.0,0,1,1.0,0,1,1.0,1.0,0.0,0.0,0,1,1,0.0,0,0
809,1.0,0,1,1.0,0,0,1,1,0.0,1.0,1,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,0.0,1.0,0,1,0,1.0,0,0
810,1.0,0,1,1.0,1,1,1,1,0.0,1.0,1,1,1,1,1.0,1,0,0.0,0,1,1.0,1.0,0.0,1.0,0,0,1,1.0,0,0
811,1.0,0,1,0.0,0,1,1,0,1.0,1.0,1,0,1,1,1.0,1,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1,1,0.0,0,0
812,1.0,0,1,1.0,1,1,1,1,0.0,0.0,0,1,1,1,1.0,1,1,1.0,0,0,1.0,1.0,1.0,1.0,0,1,1,0.0,0,0
813,0.0,0,0,1.0,1,1,0,1,1.0,1.0,1,0,1,1,1.0,1,1,1.0,0,1,0.0,1.0,1.0,0.0,0,0,1,1.0,0,0
814,1.0,0,1,1.0,1,1,0,1,1.0,0.0,1,1,0,0,1.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0,1,1,1.0,0,0
815,1.0,0,0,1.0,1,0,1,1,1.0,0.0,1,0,1,0,1.0,1,0,0.0,0,1,1.0,0.0,1.0,0.0,0,1,1,0.0,0,0
816,1.0,0,1,1.0,1,1,0,1,1.0,1.0,1,1,1,1,1.0,0,1,1.0,0,0,1.0,1.0,0.0,1.0,0,0,1,1.0,0,0
817,1.0,0,0,1.0,0,0,1,1,0.0,1.0,1,1,0,1,1.0,1,0,1.0,0,0,0.0,1.0,1.0,1.0,0,0,1,1.0,0,0
818,0.0,0,1,1.0,0,1,1,1,0.0,1.0,1,1,0,1,1.0,1,1,0.0,0,1,1.0,0.0,0.0,0.0,0,0,1,1.0,0,0
